16.9675	157.00
16.9879	158.00
17.0084	131.00
17.0288	151.00
17.0492	157.00
17.0697	151.00
17.0901	147.00
17.1105	157.00
17.131	134.00
17.1514	174.00
17.1718	130.00
17.1922	157.00
17.2127	133.00
17.2331	150.00
17.2535	161.00
17.274	127.00
17.2944	138.00
17.3148	128.00
17.3353	137.00
17.3557	159.00
17.3761	122.00
17.3966	136.00
17.417	125.00
17.4374	149.00
17.4579	120.00
17.4783	135.00
17.4987	130.00
17.5192	136.00
17.5396	124.00
17.56	119.00
17.5805	126.00
17.6009	130.00
17.6213	117.00
17.6418	134.00
17.6622	115.00
17.6826	135.00
17.7031	118.00
17.7235	142.00
17.7439	119.00
17.7643	122.00
17.7848	111.00
17.8052	115.00
17.8256	122.00
17.8461	115.00
17.8665	135.00
17.8869	123.00
17.9074	131.00
17.9278	130.00
17.9482	132.00
17.9687	123.00
17.9891	133.00
18.0095	129.00
18.03	116.00
18.0504	136.00
18.0708	137.00
18.0913	126.00
18.1117	141.00
18.1321	134.00
18.1526	152.00
18.173	149.00
18.1934	147.00
18.2139	166.00
18.2343	139.00
18.2547	152.00
18.2752	139.00
18.2956	143.00
18.316	144.00
18.3365	162.00
18.3569	139.00
18.3773	161.00
18.3977	156.00
18.4182	156.00
18.4386	174.00
18.459	152.00
18.4795	176.00
18.4999	170.00
18.5203	185.00
18.5408	241.00
18.5612	260.00
18.5816	308.00
18.6021	396.00
18.6225	528.00
18.6429	729.00
18.6634	1017.00
18.6838	1284.00
18.7042	1680.00
18.7247	1901.00
18.7451	1723.00
18.7655	1469.00
18.786	1263.00
18.8064	965.00
18.8268	748.00
18.8473	672.00
18.8677	635.00
18.8881	630.00
18.9086	745.00
18.929	841.00
18.9494	1097.00
18.9699	1388.00
18.9903	1868.00
19.0107	2257.00
19.0311	2356.00
19.0516	2205.00
19.072	1621.00
19.0924	1193.00
19.1129	799.00
19.1333	481.00
19.1537	397.00
19.1742	266.00
19.1946	222.00
19.215	194.00
19.2355	168.00
19.2559	147.00
19.2763	132.00
19.2968	135.00
19.3172	130.00
19.3376	130.00
19.3581	137.00
19.3785	117.00
19.3989	108.00
19.4194	124.00
19.4398	105.00
19.4602	112.00
19.4807	90.00
19.5011	105.00
19.5215	95.00
19.542	95.00
19.5624	107.00
19.5828	115.00
19.6032	99.00
19.6237	96.00
19.6441	88.00
19.6645	78.00
19.685	99.00
19.7054	96.00
19.7258	88.00
19.7463	104.00
19.7667	96.00
19.7871	108.00
19.8076	108.00
19.828	120.00
19.8484	143.00
19.8689	157.00
19.8893	133.00
19.9097	110.00
19.9302	118.00
19.9506	105.00
19.971	93.00
19.9915	98.00
20.0119	83.00
20.0323	90.00
20.0528	104.00
20.0732	83.00
20.0936	77.00
20.1141	94.00
20.1345	78.00
20.1549	78.00
20.1754	95.00
20.1958	77.00
20.2162	116.00
20.2366	90.00
20.2571	66.00
20.2775	83.00
20.2979	74.00
20.3184	89.00
20.3388	76.00
20.3592	83.00
20.3797	78.00
20.4001	88.00
20.4205	85.00
20.441	82.00
20.4614	73.00
20.4818	67.00
20.5023	74.00
20.5227	101.00
20.5431	104.00
20.5636	79.00
20.584	91.00
20.6044	84.00
20.6249	84.00
20.6453	109.00
20.6657	65.00
20.6862	68.00
20.7066	84.00
20.727	77.00
20.7475	85.00
20.7679	86.00
20.7883	74.00
20.8088	76.00
20.8292	74.00
20.8496	64.00
20.87	85.00
20.8905	81.00
20.9109	71.00
20.9313	85.00
20.9518	58.00
20.9722	67.00
20.9926	91.00
21.0131	73.00
21.0335	79.00
21.0539	71.00
21.0744	76.00
21.0948	81.00
21.1152	55.00
21.1357	61.00
21.1561	58.00
21.1765	79.00
21.197	71.00
21.2174	69.00
21.2378	61.00
21.2583	81.00
21.2787	66.00
21.2991	71.00
21.3196	81.00
21.34	74.00
21.3604	72.00
21.3809	62.00
21.4013	64.00
21.4217	79.00
21.4421	72.00
21.4626	76.00
21.483	70.00
21.5034	51.00
21.5239	78.00
21.5443	84.00
21.5647	74.00
21.5852	80.00
21.6056	89.00
21.626	66.00
21.6465	60.00
21.6669	88.00
21.6873	79.00
21.7078	73.00
21.7282	75.00
21.7486	77.00
21.7691	70.00
21.7895	70.00
21.8099	81.00
21.8304	70.00
21.8508	78.00
21.8712	61.00
21.8917	64.00
21.9121	74.00
21.9325	68.00
21.953	54.00
21.9734	66.00
21.9938	74.00
22.0143	62.00
22.0347	73.00
22.0551	62.00
22.0755	65.00
22.096	71.00
22.1164	57.00
22.1368	59.00
22.1573	74.00
22.1777	56.00
22.1981	62.00
22.2186	70.00
22.239	75.00
22.2594	66.00
22.2799	64.00
22.3003	56.00
22.3207	63.00
22.3412	72.00
22.3616	82.00
22.382	81.00
22.4025	65.00
22.4229	57.00
22.4433	49.00
22.4638	65.00
22.4842	55.00
22.5046	72.00
22.5251	43.00
22.5455	52.00
22.5659	79.00
22.5864	55.00
22.6068	77.00
22.6272	58.00
22.6477	67.00
22.6681	60.00
22.6885	74.00
22.7089	63.00
22.7294	64.00
22.7498	67.00
22.7702	62.00
22.7907	51.00
22.8111	52.00
22.8315	69.00
22.852	68.00
22.8724	48.00
22.8928	77.00
22.9133	62.00
22.9337	75.00
22.9541	69.00
22.9746	61.00
22.995	59.00
23.0154	42.00
23.0359	68.00
23.0563	68.00
23.0767	57.00
23.0972	54.00
23.1176	64.00
23.138	45.00
23.1585	70.00
23.1789	57.00
23.1993	59.00
23.2198	46.00
23.2402	56.00
23.2606	70.00
23.281	67.00
23.3015	58.00
23.3219	74.00
23.3423	61.00
23.3628	68.00
23.3832	59.00
23.4036	65.00
23.4241	73.00
23.4445	71.00
23.4649	70.00
23.4854	72.00
23.5058	58.00
23.5262	68.00
23.5467	57.00
23.5671	59.00
23.5875	68.00
23.608	63.00
23.6284	68.00
23.6488	62.00
23.6693	63.00
23.6897	54.00
23.7101	58.00
23.7306	57.00
23.751	61.00
23.7714	52.00
23.7919	63.00
23.8123	57.00
23.8327	66.00
23.8532	70.00
23.8736	64.00
23.894	69.00
23.9144	59.00
23.9349	72.00
23.9553	64.00
23.9757	64.00
23.9962	82.00
24.0166	67.00
24.037	78.00
24.0575	82.00
24.0779	55.00
24.0983	69.00
24.1188	61.00
24.1392	77.00
24.1596	74.00
24.1801	106.00
24.2005	86.00
24.2209	79.00
24.2414	90.00
24.2618	63.00
24.2822	69.00
24.3027	63.00
24.3231	68.00
24.3435	64.00
24.364	63.00
24.3844	78.00
24.4048	57.00
24.4253	63.00
24.4457	73.00
24.4661	64.00
24.4866	59.00
24.507	66.00
24.5274	49.00
24.5478	58.00
24.5683	62.00
24.5887	73.00
24.6091	65.00
24.6296	67.00
24.65	60.00
24.6704	52.00
24.6909	55.00
24.7113	52.00
24.7317	54.00
24.7522	49.00
24.7726	59.00
24.793	53.00
24.8135	48.00
24.8339	52.00
24.8543	56.00
24.8748	48.00
24.8952	52.00
24.9156	42.00
24.9361	51.00
24.9565	50.00
24.9769	50.00
24.9974	53.00
25.0178	66.00
25.0382	55.00
25.0587	51.00
25.0791	76.00
25.0995	47.00
25.1199	55.00
25.1404	49.00
25.1608	58.00
25.1812	47.00
25.2017	66.00
25.2221	68.00
25.2425	41.00
25.263	58.00
25.2834	60.00
25.3038	63.00
25.3243	66.00
25.3447	64.00
25.3651	61.00
25.3856	55.00
25.406	50.00
25.4264	57.00
25.4469	59.00
25.4673	67.00
25.4877	51.00
25.5082	62.00
25.5286	57.00
25.549	62.00
25.5695	56.00
25.5899	58.00
25.6103	50.00
25.6308	61.00
25.6512	53.00
25.6716	60.00
25.6921	76.00
25.7125	77.00
25.7329	68.00
25.7533	102.00
25.7738	90.00
25.7942	79.00
25.8146	116.00
25.8351	123.00
25.8555	142.00
25.8759	203.00
25.8964	217.00
25.9168	266.00
25.9372	225.00
25.9577	222.00
25.9781	198.00
25.9985	145.00
26.019	115.00
26.0394	81.00
26.0598	89.00
26.0803	76.00
26.1007	86.00
26.1211	79.00
26.1416	72.00
26.162	75.00
26.1824	69.00
26.2029	87.00
26.2233	83.00
26.2437	80.00
26.2642	86.00
26.2846	79.00
26.305	81.00
26.3255	78.00
26.3459	75.00
26.3663	67.00
26.3867	58.00
26.4072	56.00
26.4276	72.00
26.448	72.00
26.4685	85.00
26.4889	78.00
26.5093	85.00
26.5298	93.00
26.5502	75.00
26.5706	76.00
26.5911	69.00
26.6115	71.00
26.6319	70.00
26.6524	73.00
26.6728	60.00
26.6932	51.00
26.7137	76.00
26.7341	58.00
26.7545	68.00
26.775	62.00
26.7954	61.00
26.8158	55.00
26.8363	52.00
26.8567	51.00
26.8771	54.00
26.8976	54.00
26.918	57.00
26.9384	49.00
26.9588	52.00
26.9793	57.00
26.9997	65.00
27.0201	49.00
27.0406	53.00
27.061	50.00
27.0814	68.00
27.1019	66.00
27.1223	61.00
27.1427	49.00
27.1632	61.00
27.1836	67.00
27.204	55.00
27.2245	79.00
27.2449	65.00
27.2653	61.00
27.2858	64.00
27.3062	79.00
27.3266	68.00
27.3471	62.00
27.3675	54.00
27.3879	65.00
27.4084	54.00
27.4288	68.00
27.4492	68.00
27.4697	52.00
27.4901	70.00
27.5105	74.00
27.531	64.00
27.5514	58.00
27.5718	60.00
27.5922	65.00
27.6127	58.00
27.6331	62.00
27.6535	84.00
27.674	73.00
27.6944	65.00
27.7148	92.00
27.7353	87.00
27.7557	99.00
27.7761	121.00
27.7966	129.00
27.817	127.00
27.8374	150.00
27.8579	151.00
27.8783	140.00
27.8987	148.00
27.9192	167.00
27.9396	141.00
27.96	169.00
27.9805	150.00
28.0009	167.00
28.0213	145.00
28.0418	142.00
28.0622	154.00
28.0826	137.00
28.1031	141.00
28.1235	177.00
28.1439	191.00
28.1644	189.00
28.1848	201.00
28.2052	213.00
28.2256	217.00
28.2461	218.00
28.2665	241.00
28.2869	249.00
28.3074	314.00
28.3278	405.00
28.3482	539.00
28.3687	725.00
28.3891	893.00
28.4095	1042.00
28.43	1160.00
28.4504	1088.00
28.4708	918.00
28.4913	824.00
28.5117	756.00
28.5321	682.00
28.5526	616.00
28.573	663.00
28.5934	824.00
28.6139	874.00
28.6343	1077.00
28.6547	1104.00
28.6752	1088.00
28.6956	952.00
28.716	959.00
28.7365	1020.00
28.7569	1093.00
28.7773	1426.00
28.7977	1879.00
28.8182	2837.00
28.8386	3854.00
28.859	4643.00
28.8795	4517.00
28.8999	4584.00
28.9203	4730.00
28.9408	5198.00
28.9612	5225.00
28.9816	5634.00
29.0021	5162.00
29.0225	4390.00
29.0429	3485.00
29.0634	2874.00
29.0838	2248.00
29.1042	1487.00
29.1247	964.00
29.1451	613.00
29.1655	470.00
29.186	377.00
29.2064	305.00
29.2268	266.00
29.2473	231.00
29.2677	236.00
29.2881	255.00
29.3086	247.00
29.329	196.00
29.3494	164.00
29.3699	146.00
29.3903	151.00
29.4107	137.00
29.4311	116.00
29.4516	110.00
29.472	84.00
29.4924	85.00
29.5129	87.00
29.5333	97.00
29.5537	88.00
29.5742	114.00
29.5946	85.00
29.615	85.00
29.6355	93.00
29.6559	90.00
29.6763	70.00
29.6968	69.00
29.7172	64.00
29.7376	100.00
29.7581	97.00
29.7785	101.00
29.7989	76.00
29.8194	75.00
29.8398	85.00
29.8602	82.00
29.8807	81.00
29.9011	89.00
29.9215	80.00
29.942	78.00
29.9624	80.00
29.9828	86.00
30.0033	80.00
30.0237	78.00
30.0441	78.00
30.0645	72.00
30.085	75.00
30.1054	80.00
30.1258	73.00
30.1463	76.00
30.1667	85.00
30.1871	52.00
30.2076	74.00
30.228	93.00
30.2484	83.00
30.2689	73.00
30.2893	99.00
30.3097	88.00
30.3302	81.00
30.3506	99.00
30.371	98.00
30.3915	113.00
30.4119	112.00
30.4323	126.00
30.4528	159.00
30.4732	203.00
30.4936	267.00
30.5141	526.00
30.5345	805.00
30.5549	1268.00
30.5754	1497.00
30.5958	1343.00
30.6162	1060.00
30.6366	990.00
30.6571	878.00
30.6775	675.00
30.6979	403.00
30.7184	277.00
30.7388	198.00
30.7592	160.00
30.7797	132.00
30.8001	109.00
30.8205	90.00
30.841	95.00
30.8614	103.00
30.8818	80.00
30.9023	67.00
30.9227	71.00
30.9431	76.00
30.9636	75.00
30.984	59.00
31.0044	62.00
31.0249	57.00
31.0453	61.00
31.0657	61.00
31.0862	63.00
31.1066	61.00
31.127	56.00
31.1475	52.00
31.1679	55.00
31.1883	55.00
31.2088	61.00
31.2292	59.00
31.2496	49.00
31.27	72.00
31.2905	62.00
31.3109	55.00
31.3313	63.00
31.3518	62.00
31.3722	78.00
31.3926	67.00
31.4131	81.00
31.4335	83.00
31.4539	87.00
31.4744	64.00
31.4948	69.00
31.5152	72.00
31.5357	66.00
31.5561	65.00
31.5765	54.00
31.597	51.00
31.6174	62.00
31.6378	40.00
31.6583	56.00
31.6787	63.00
31.6991	62.00
31.7196	54.00
31.74	59.00
31.7604	55.00
31.7809	61.00
31.8013	77.00
31.8217	64.00
31.8422	64.00
31.8626	84.00
31.883	93.00
31.9034	75.00
31.9239	97.00
31.9443	87.00
31.9647	90.00
31.9852	81.00
32.0056	106.00
32.026	101.00
32.0465	112.00
32.0669	87.00
32.0873	93.00
32.1078	65.00
32.1282	76.00
32.1486	63.00
32.1691	60.00
32.1895	68.00
32.2099	44.00
32.2304	68.00
32.2508	68.00
32.2712	73.00
32.2917	79.00
32.3121	54.00
32.3325	76.00
32.353	67.00
32.3734	61.00
32.3938	79.00
32.4143	75.00
32.4347	70.00
32.4551	82.00
32.4756	101.00
32.496	106.00
32.5164	145.00
32.5368	168.00
32.5573	173.00
32.5777	155.00
32.5981	149.00
32.6186	136.00
32.639	116.00
32.6594	112.00
32.6799	70.00
32.7003	74.00
32.7207	62.00
32.7412	52.00
32.7616	58.00
32.782	58.00
32.8025	45.00
32.8229	53.00
32.8433	55.00
32.8638	67.00
32.8842	51.00
32.9046	51.00
32.9251	40.00
32.9455	44.00
32.9659	53.00
32.9864	53.00
33.0068	37.00
33.0272	40.00
33.0477	51.00
33.0681	40.00
33.0885	42.00
33.1089	53.00
33.1294	44.00
33.1498	56.00
33.1702	52.00
33.1907	63.00
33.2111	54.00
33.2315	61.00
33.252	49.00
33.2724	63.00
33.2928	64.00
33.3133	60.00
33.3337	81.00
33.3541	76.00
33.3746	102.00
33.395	87.00
33.4154	115.00
33.4359	113.00
33.4563	148.00
33.4767	175.00
33.4972	171.00
33.5176	199.00
33.538	170.00
33.5585	167.00
33.5789	154.00
33.5993	126.00
33.6198	105.00
33.6402	112.00
33.6606	80.00
33.6811	62.00
33.7015	56.00
33.7219	52.00
33.7423	53.00
33.7628	59.00
33.7832	64.00
33.8036	38.00
33.8241	50.00
33.8445	52.00
33.8649	45.00
33.8854	52.00
33.9058	47.00
33.9262	44.00
33.9467	52.00
33.9671	49.00
33.9875	54.00
34.008	43.00
34.0284	43.00
34.0488	42.00
34.0693	56.00
34.0897	61.00
34.1101	57.00
34.1306	51.00
34.151	60.00
34.1714	58.00
34.1919	60.00
34.2123	66.00
34.2327	62.00
34.2532	59.00
34.2736	70.00
34.294	69.00
34.3145	67.00
34.3349	83.00
34.3553	88.00
34.3757	114.00
34.3962	98.00
34.4166	144.00
34.437	155.00
34.4575	208.00
34.4779	280.00
34.4983	372.00
34.5188	499.00
34.5392	605.00
34.5596	608.00
34.5801	617.00
34.6005	558.00
34.6209	534.00
34.6414	488.00
34.6618	411.00
34.6822	378.00
34.7027	277.00
34.7231	221.00
34.7435	187.00
34.764	169.00
34.7844	163.00
34.8048	126.00
34.8253	117.00
34.8457	108.00
34.8661	118.00
34.8866	94.00
34.907	112.00
34.9274	92.00
34.9478	107.00
34.9683	121.00
34.9887	114.00
35.0091	106.00
35.0296	115.00
35.05	118.00
35.0704	127.00
35.0909	132.00
35.1113	151.00
35.1317	165.00
35.1522	213.00
35.1726	310.00
35.193	383.00
35.2135	520.00
35.2339	608.00
35.2543	694.00
35.2748	666.00
35.2952	545.00
35.3156	482.00
35.3361	476.00
35.3565	395.00
35.3769	297.00
35.3974	216.00
35.4178	149.00
35.4382	133.00
35.4587	97.00
35.4791	101.00
35.4995	62.00
35.52	76.00
35.5404	61.00
35.5608	67.00
35.5812	48.00
35.6017	46.00
35.6221	46.00
35.6425	38.00
35.663	43.00
35.6834	55.00
35.7038	38.00
35.7243	45.00
35.7447	37.00
35.7651	51.00
35.7856	48.00
35.806	33.00
35.8264	36.00
35.8469	42.00
35.8673	39.00
35.8877	34.00
35.9082	43.00
35.9286	43.00
35.949	31.00
35.9695	43.00
35.9899	35.00
36.0103	36.00
36.0308	38.00
36.0512	39.00
36.0716	30.00
36.0921	34.00
36.1125	31.00
36.1329	44.00
36.1534	30.00
36.1738	36.00
36.1942	30.00
36.2146	43.00
36.2351	37.00
36.2555	51.00
36.2759	46.00
36.2964	32.00
36.3168	33.00
36.3372	33.00
36.3577	32.00
36.3781	27.00
36.3985	40.00
36.419	44.00
36.4394	46.00
36.4598	45.00
36.4803	47.00
36.5007	45.00
36.5211	38.00
36.5416	42.00
36.562	42.00
36.5824	45.00
36.6029	56.00
36.6233	48.00
36.6437	49.00
36.6642	48.00
36.6846	57.00
36.705	51.00
36.7255	37.00
36.7459	40.00
36.7663	43.00
36.7867	53.00
36.8072	38.00
36.8276	51.00
36.848	38.00
36.8685	29.00
36.8889	52.00
36.9093	49.00
36.9298	39.00
36.9502	48.00
36.9706	39.00
36.9911	43.00
37.0115	45.00
37.0319	45.00
37.0524	36.00
37.0728	51.00
37.0932	48.00
37.1137	31.00
37.1341	41.00
37.1545	42.00
37.175	32.00
37.1954	41.00
37.2158	36.00
37.2363	34.00
37.2567	28.00
37.2771	45.00
37.2976	34.00
37.318	35.00
37.3384	29.00
37.3589	31.00
37.3793	42.00
37.3997	34.00
37.4201	39.00
37.4406	32.00
37.461	39.00
37.4814	39.00
37.5019	42.00
37.5223	31.00
37.5427	38.00
37.5632	35.00
37.5836	46.00
37.604	31.00
37.6245	33.00
37.6449	45.00
37.6653	39.00
37.6858	39.00
37.7062	45.00
37.7266	39.00
37.7471	53.00
37.7675	38.00
37.7879	34.00
37.8084	41.00
37.8288	45.00
37.8492	51.00
37.8697	54.00
37.8901	57.00
37.9105	54.00
37.931	70.00
37.9514	76.00
37.9718	53.00
37.9923	53.00
38.0127	61.00
38.0331	43.00
38.0535	60.00
38.074	54.00
38.0944	48.00
38.1148	39.00
38.1353	41.00
38.1557	35.00
38.1761	42.00
38.1966	42.00
38.217	43.00
38.2374	40.00
38.2579	37.00
38.2783	38.00
38.2987	46.00
38.3192	38.00
38.3396	37.00
38.36	32.00
38.3805	47.00
38.4009	36.00
38.4213	29.00
38.4418	28.00
38.4622	28.00
38.4826	43.00
38.5031	40.00
38.5235	34.00
38.5439	39.00
38.5644	34.00
38.5848	29.00
38.6052	32.00
38.6256	37.00
38.6461	31.00
38.6665	44.00
38.6869	36.00
38.7074	44.00
38.7278	40.00
38.7482	31.00
38.7687	43.00
38.7891	40.00
38.8095	36.00
38.83	30.00
38.8504	37.00
38.8708	48.00
38.8913	32.00
38.9117	40.00
38.9321	47.00
38.9526	43.00
38.973	46.00
38.9934	45.00
39.0139	49.00
39.0343	41.00
39.0547	56.00
39.0752	47.00
39.0956	47.00
39.116	47.00
39.1365	45.00
39.1569	45.00
39.1773	48.00
39.1978	46.00
39.2182	56.00
39.2386	53.00
39.259	55.00
39.2795	52.00
39.2999	56.00
39.3203	66.00
39.3408	69.00
39.3612	71.00
39.3816	79.00
39.4021	83.00
39.4225	123.00
39.4429	140.00
39.4634	197.00
39.4838	242.00
39.5042	218.00
39.5247	228.00
39.5451	213.00
39.5655	245.00
39.586	273.00
39.6064	286.00
39.6268	274.00
39.6473	233.00
39.6677	216.00
39.6881	193.00
39.7086	206.00
39.729	213.00
39.7494	237.00
39.7699	293.00
39.7903	369.00
39.8107	496.00
39.8312	491.00
39.8516	461.00
39.872	386.00
39.8924	397.00
39.9129	386.00
39.9333	406.00
39.9537	349.00
39.9742	333.00
39.9946	309.00
40.015	308.00
40.0355	325.00
40.0559	382.00
40.0763	468.00
40.0968	462.00
40.1172	412.00
40.1376	320.00
40.1581	291.00
40.1785	303.00
40.1989	314.00
40.2194	263.00
40.2398	221.00
40.2602	214.00
40.2807	222.00
40.3011	206.00
40.3215	220.00
40.342	170.00
40.3624	166.00
40.3828	151.00
40.4033	154.00
40.4237	152.00
40.4441	145.00
40.4645	146.00
40.485	172.00
40.5054	198.00
40.5258	243.00
40.5463	282.00
40.5667	313.00
40.5871	315.00
40.6076	338.00
40.628	357.00
40.6484	334.00
40.6689	326.00
40.6893	297.00
40.7097	266.00
40.7302	251.00
40.7506	249.00
40.771	197.00
40.7915	170.00
40.8119	153.00
40.8323	126.00
40.8528	120.00
40.8732	99.00
40.8936	98.00
40.9141	104.00
40.9345	115.00
40.9549	90.00
40.9754	96.00
40.9958	83.00
41.0162	71.00
41.0367	89.00
41.0571	75.00
41.0775	86.00
41.0979	70.00
41.1184	66.00
41.1388	62.00
41.1592	60.00
41.1797	62.00
41.2001	58.00
41.2205	66.00
41.241	71.00
41.2614	68.00
41.2818	75.00
41.3023	52.00
41.3227	59.00
41.3431	63.00
41.3636	67.00
41.384	67.00
41.4044	50.00
41.4249	52.00
41.4453	59.00
41.4657	57.00
41.4862	59.00
41.5066	49.00
41.527	54.00
41.5475	45.00
41.5679	53.00
41.5883	64.00
41.6088	55.00
41.6292	51.00
41.6496	70.00
41.6701	61.00
41.6905	59.00
41.7109	56.00
41.7313	45.00
41.7518	47.00
41.7722	61.00
41.7926	47.00
41.8131	46.00
41.8335	47.00
41.8539	41.00
41.8744	47.00
41.8948	71.00
41.9152	47.00
41.9357	62.00
41.9561	48.00
41.9765	46.00
41.997	48.00
42.0174	53.00
